_id,name,title,slug,order,description,pageDescription,metaKeywords,relatedCategories,parent
4f854c5a365599ea2c000023,Evaluation Forms,Evaluation Forms,evaluation-forms,135478,"Get feedback online from customers, patients, guests, employees, and more. Free evaluation form templates. Easy to customize, embed, and integrate. No coding.","<p>Evaluation forms are a great way to obtain valuable feedback and identify areas that need improvement. Whether you want to gather customer satisfaction, student progress, employee performance, or guest feedback, our free online Evaluation Forms will make it easier to collect and track evaluations. Just select one of the free templates below that best suits your needs, customize it with our Form Builder, and embed it in your website or send the form link to customers, students, employees, event guests, and more. Form users can enter their contact information, answer questions, respond to rating scales, and add comments with ease. Youâ€™ll instantly receive submitted evaluations in your secure Jotform account, easy for you and other colleagues to view from any device or print for your records.</p><p>Customizing an Evaluation Form for your organization is a breeze with our drag-and-drop Form Builder. No coding necessary â€” just drag and drop as many form fields, survey questions, rating scales, and images as you see fit. You can even integrate your evaluation form with 100+ popular apps, including Google Drive, Dropbox, Slack, and Airtable, to automatically send submissions to your other online accounts. Simplify your evaluation process by taking it online with our free Evaluation Forms â€” and receive the input you need to improve the way you train employees, teach students, host events, or run your business!</p>",Evaluation Forms,"4f854c5a365599ea2c000004,4f854c5a365599ea2c000013,4f857176ceae3f361d000000",""
4f854c5a365599ea2c000024,Sponsorship Forms,Sponsorship Forms,sponsor,6179,"Contacting possible sponsors for your event or organization? Whether you're starting a sponsorship application, request or opportunity form, our fully customizable sponsorship forms can meet your needs. Start off with a fresh sponsorship form or choose from our collection of sponsorship form templates.","<p>Contacting possible sponsors for your event or organization? Link them to a JotForm sponsorship form template to collect the information you need to get them started. Whether you're starting a sponsorship application, request or opportunity form, our fully customizable forms can meet your needs. Start off with a fresh sponsorship form or choose from our collection of sponsorship form templates. Add widgets, apps or themes to your sponsorship form to make it more engaging.  Get started with one of our free online sponsorship form templates today!</p>",Sponsorship Forms,"4f854c5a365599ea2c000009,4f854c5a365599ea2c00000e,4f854c5a365599ea2c000014",
4f854c5a365599ea2c000025,Booking Forms,Booking Forms,booking,94771,"Do you need an online form for booking, making reservations, and reserving accommodations? Our booking form templates not only make it easy to collect the information, but also to manage and organize response data.  Additionally, customize and format your booking form template to meet their needs.","<p>Make booking easy for your customers and clients with a straightforward, clean online accommodation booking form. JotForm's booking form templates not only make it easy to collect the information, but also to manage and organize response data. Our form builder allows users to customize and format their booking form template to meet their needs. Additionally, you can select a premade booking template to get started with or start your own basic booking form, then begin the customization process.  Try one of our booking form templates today for free!</p>",Booking Forms,"4f854c5a365599ea2c00000e,4f854c5a365599ea2c000009,4f854c5a365599ea2c000027",
4f854c5a365599ea2c000026,Quote Forms,Quote Forms,quote,33937,JotForm online quote form templates are an easy way to request a quote fast. Simply select a quote template among quotation form examples or create your own quote form!,"<p>Requesting a quote shouldn't be difficult for your customers or your business. An online quote form is the simple and easy solution for getting quotes fast, and JotForm's online quote form templates are the way to get started. When you use a quote form sample, you can start collecting quotes in just a few seconds. Simply select a quote template below and edit it for free! Our templates are fully customizable.</p>",Quote Forms,"4f854c5a365599ea2c000009,4f854c5a365599ea2c00000e,4f854c5a365599ea2c000017",""
4f854c5a365599ea2c000027,Reservation Forms,Reservation Forms,reservation,106469,"Need easy booking software? Jotform integrates with dozens of business apps, and it's easy to get started. Customizing your new form is simple, and you can quickly add the form to your website.  Get started with a fresh form or choose from one of our reservation form samples.","<p>Don't bother with complicated, expensive booking software when there's Jotform. Get started with the reservation form template from hotel reservation to flight and tour reservation to get appointment requests in no time. Customizing your new form is simple, and you can quickly add the form to your website. The Jotform builder comes with an array of widgets, themes, or apps to make your reservation form stand out against the competition and collect all relevant information. Also, you can choose from one of our reservation form samples to get started with and customize to fit your needs Get started with one of our free online reservation form templates today!</p>",Reservation Forms,"4f854c5a365599ea2c00001e,4f854c5a365599ea2c000025,4f854c5a365599ea2c000017",""
4f854c5a365599ea2c000028,Content Forms,Content Forms,content-forms,19382,"Collect content and uploadable files straight from an online form from Jotform. To get started, browse our content form templates and edit it immediately.","<p>Collect content and uploadable files straight from an online form from Jotform. To get started, browse our content form templates and customize one immediately in drag-and-drop form builder for free. It's the easy way to create content and file upload forms.</p>",Content Forms,"4f854c5a365599ea2c00000e,4f854c5a365599ea2c000021,4f854c5a365599ea2c000009",""
4f854c5a365599ea2c000029,IT Forms,IT Forms,it-forms,7921,"Our IT forms help your IT department track bugs, collect job applications, manage repair requests and gather software feedback. Create a free IT form today!","<span id=""docs-internal-guid-9a6253d0-7fff-4452-af87-6c85cffad50a""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Keep track of service requests and hire new experts for your tech support team. Our free IT forms will help you manage your IT department without exhausting your technical skills. Using our drag-and-drop Form Builder, you can easily customize any of our IT form templates to track bugs, collect job applications, and gather software feedback. Integrate your form with task management apps to automate repetitive tasks. Streamline your workflow and create an IT form now!</span></p></span>",it forms,"4f854c5a365599ea2c000009,4f854c5a365599ea2c00000e,4f854c5a365599ea2c000017",""
4f854c5a365599ea2c00002a,Customer Service Forms,Customer Service Forms,customer-service,52965,"Thanks to customer service form templates, you can collect feedback, create a coupon discount form, build an appointment form in an easy and secure way.","<p>You might register new patients, give discounts to customers, collect feedback from the users or need any form to reach your customers. You can browse the customer service form templates of JotForm that best meet your needs and preferences.</p>",Customer Service Forms,"4f854c5a365599ea2c000009,1324199743,4f854c5a365599ea2c000017",""
4f854c5a365599ea2c00002b,Employment Forms,Employment Forms,employment,174440,"Job applications and employment forms can be quite complicated to put together. Make it easier on yourself by choosing a perfect template. With our fully customizable employment forms, it easy to collect information and make an engaging form for potential applicants.","<p>Creating online job application forms is pretty easy at Jotform. Whether you're managing employee information, collecting resumes or applications, we have a form for recruitment to employment. With fully customizable employment forms, it easy to collect information and make an engaging form. Just choose one of the online employment form templates here and watch your form receive all the applicant information as responses.</p><p>Your employment form can include additional fields like company branding and an upload button for resumes.</p><p>Get started with one of our free online employment form templates below!</p>",Employment Forms,"1317354031,9240522435,4f854c5a365599ea2c00001d",""
4f854c5a365599ea2c00002c,Signup Forms,Signup Forms,signup-form,125868,"Creating a signup form, you can quickly get new leads and customers. Start by choosing one of our signup form examples or creating your own signup form!","<p>JotForm is the best online tool you can use to get quick sign up registrations for new leads and customers. What you should simply do is to choose one of the free online sample signup forms from our wide collection and start gathering information. You can collect subscribers to your newsletters and email lists. Additionally, you can create your own fully customizable signup form, utilizing our array of themes, apps, and widgets to make your form standout. JotForm signup templates are mobile friendly, so you can collect signups from users at home or when they're on the way to the event.  Try one of our signup form templates below for free and modify it as you wish in our great form builder.</p>",Sign Up Form Templates & Examples,"4f854c5a365599ea2c00001e,4f854c5a365599ea2c000002,4f854c5a365599ea2c000014",""
4f854c5a365599ea2c00002d,SEO Forms,SEO Forms,seo-form,38472,"SEO firms and agencies can benefit immensely from online forms. Use these templates to find ways to attract new clients, onboard them, and get feedback.","<p>Marketing firms everywhere are realizing how crucial online forms are to their daily operations. Qualify leads, collect content, and manage projects with online SEO forms from JotForm. Try a template today for free to start collecting crucial information!</p>",SEO Form,"4f854c5a365599ea2c000001,4f854c5a365599ea2c00000e,4f854c5a365599ea2c000003",
4f854c5a365599ea2c00002e,Appointment Forms,Appointment Forms,appointment-form,29169,"Need an easy way to schedule appointments? Whether you're a big corporation or own your own business, our appointment form templates are customizable to meet your needs. Get started with a brand new form or selected one of our appointment form samples, then customize with apps and widgets.","<p>Appointment requests can get unwieldy fast if you're relying on plain old email. That's why savvy businesses turn to Jotform's simple-to-edit online appointment forms to let their clients schedule meetings. Whether you're a big corporation or own your own business, our appointment form templates are customizable to meet your needs. Add widgets, apps or theme through the Jotform builder to encourage users to fill out your form. Get started with a brand new form or selected one of our appointment form samples.</p><p>Try one of our free online appointment form templates below!</p>",Appointment Form,"4f854c5a365599ea2c000025,4f854c5a365599ea2c00000e,4f854c5a365599ea2c000001",""
4f854c5a365599ea2c00002f,Membership Forms,Membership Forms,membership-form,75851,"Make membership easy with an online form from Jotform. Whether you just got started finding new members club, camp or business program, our form builder has you covered. Our membership form templates are free and fully customizable. Try one of our free online membership form templates today!","<p>Make it easy for members to join your organization with a custom membership application form. Jotform's membership form templates are free to use and fully customizable in the Jotform form builder. Whether you just got started finding new members club, camp or business program, our form builder has you covered. Get started by either creating your own brand new form or selecting a membership form sample from our extensive collection. Customize the design format and add applications to your membership form template to make it stand out. Try one of our free online membership form templates today!</p>","Membership Forms, newsletter","4f854c5a365599ea2c00001e,4f854c5a365599ea2c000014,4f854c5a365599ea2c000001",""
4f854c5a365599ea2c000030,Summer Camps,Summer Camps,summer-camps,31553,"Jotform summer camp form templates are designed to get camps up and running with camp registration and enrollment forms, application forms, feedback forms, and more.","<p>Make every moment of summer camp memorable, even the paperwork. With Jotform, you can design professional online forms thatâ€™ll get future campers excited for summer before it starts. Whatever form you need â€” registration forms, camp counselor applications, evaluations â€” weâ€™ve got you covered, rain or shine, with our selection of ready-made templates. After youâ€™ve modified a template to suit your campâ€™s specific needs, youâ€™ll be able to collect camper and guardian information, emergency contact numbers, medical history, dietary preferences, and even payments online. Planning the perfect summer has never been easier.</p>",Summer Camps,"4f854c5a365599ea2c000002,4f854c5a365599ea2c000001,4f854c5a365599ea2c000003",""
4f854c5a365599ea2c000060,Audit,Audit,audit,5236,Our audit form templates increase inspection efficiency by letting you submit audit reports online & gather requests through your website. Create your free audit form now!,"<p><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;"">Whether you conduct financial audits or safety inspections, JotForm can help you manage requests and record your findings. Our free audit form templates let you submit audit reports online and gather inspection requests through your website. Customize any of these audit templates to meet your standards with our drag-and-drop Form Builder. You can list your criteria, add a file upload field, and include your firmâ€™s logo. Increase your inspection efficiency and create your online audit form now! </span></p>",audit form,"531ea29a4b235c0c6788f635,4f854c5a365599ea2c000023,4f855d5aceae3f4968000000",
4f855d5aceae3f4968000000,Report Forms,Report Templates,report,0,"Need a simple way to report an incident, bug, or complaint? Try Jotform, and get all the information you need with our report form templates. Our online report forms are fully customizable and completely free to use. Select a report example from our collection or get started on a fresh template.","<p>Whether itâ€™s a complaint, incident or bug, giving one a proper way to report is pretty important. You can get all the information you need with our report form templates. Jotformâ€™s online report forms are fully customizable and completely free to use. With the Jotform builder, your report templates have access to widgets, apps, and themes to encourage engagement and improve the amount of information collected. Select a report form example from our collection or get started on a fresh form. Try one of our free online report form templates today!</p>",Report Forms,"4f854c5a365599ea2c000009,4f854c5a365599ea2c000017,4f854c5a365599ea2c00001a",""
4f856b13ceae3fba05000000,Insurance Forms,Insurance Forms,insurance-form,9039,"Looking for a form to solicit requests for insurance quotes? With a fully customizable insurance form template, streamline processes and cut out the paperwork by receiving the information you need. All you need to do is select a template or create a form from scratch, then customize it and publish!","<p>Simplify receiving insurance quotes and information with an insurance form template. With a fully customizable insurance form template, streamline processes and cut out the paperwork by receiving the information you need. Insurance data will be safely and securely collected, and neatly stored in your JotForm dashboard. You can also integrate your data with your favorite business tools, so that your data will automatically populate tools that you use everyday. All you need to do is select a template (or create a form from scratch), customize it to your liking, and publish! Your insurance form will be collecting quotes in no time.</p>",Insurance Form,"4f854c5a365599ea2c00000e,4f854c5a365599ea2c000009,4f854c5a365599ea2c000017",""
4f857176ceae3f361d000000,Healthcare Forms,Healthcare Forms,health,53668,"Looking for online healthcare form templates? Jotform makes it easy to register patients, get feedback for your practice, and even collect payments. Jotform offers HIPAA compliant forms, so your paper healthcare forms are secure. View our full collection of online healthcare form templates.","<p>Our collection of online healthcare form templates makes it easier to register new patients and learn about their medical history. The Jotform Form Builder provides healthcare practitioners with an array of widgets, applications, and themes to enhance patient engagement â€” enabling better communication between patient and provider to better understand patients and their needs.</p><p>Get started by choosing one of our healthcare templates or start customizing your own. Additionally, Jotform offers a simple way to update medical history, acquire consent <a href=""https://www.jotform.com/products/sign/"" target=""_blank"">e-signatures</a>, collect bill payments, find new business, and more. Jotform also offers HIPAA compliance features so your healthcare forms stay secure.</p><p>View our full collection of online healthcare form templates below.</p>",Healthcare Forms,"4f854c5a365599ea2c00001e,4f854c5a365599ea2c000023,4f854c5a365599ea2c000017",""
4f864e5ec69d8e163b000000,Volunteer Forms,Volunteer Forms,volunteer-and-community-service,15917,"Our volunteer form templates are designed to make your life easier by offering volunteer registration forms, donation forms or sponsorship forms, so you can focus on improving your community. Find the exact online form template you need for your volunteer and community service efforts.","<p>Whether you're organizing an event or enlisting volunteers for a community project, online volunteer forms can be a big help. Our volunteer form templates are designed to make your life easier by offering volunteer registration forms, donation forms or sponsorship forms, so you can focus on improving your community. Create a brand new form or get a head start by selecting one of our volunteer form samples. All JotForm volunteer templates have access to a wide variety of apps, widgets, and themes to help make your form more engaging. Try one of our free online volunteer form templates today!</p>","Volunteer Forms, community service template","4f854c5a365599ea2c00001e,4f854c5a365599ea2c000008,4f854c5a365599ea2c000014",""
4f8c1aa10c485c9676000000,Petition Forms,Petition Forms,petition,9817,Collect petition signatures with Jotformâ€™s free online petition forms. Customize a free template with our drag-and-drop Form Builder. Share or embed in your site.,"<p>Petition forms are used by nonprofit organizations and charities to collect petition signatures online. With Jotformâ€™s selection of free Petition Form templates, you can easily receive digital signatures from your supporters to help further your cause. Just customize a form template to match your organization, embed it in your website or share it on social media with a link, and watch as new contact information and e-signatures are sent securely to your Jotform account â€” protected with a 256-bit SSL connection, GDPR compliance, and CCPA compliance. You can even convert submissions into PDF documents automatically, or send notification emails to users with an autoresponder.</p><p>Boost engagement by uploading your logo and a photo of your team, adding form fields to collect additional information, or changing colors to personalize the design of your chosen Petition Form template. You can also connect your custom Petition Form to 100+ apps to automatically add new contacts to your CRM or track signatures in your spreadsheet software, or even integrate with a trusted payment gateway like Square, Stripe, or PayPal to accept donations at the same time. With a custom online Petition Form collecting e-signatures for you, you can easily get the support you need in order to advance your cause.</p>",Petition Forms,"4f854c5a365599ea2c000001,4f854c5a365599ea2c000007,4f854c5a365599ea2c00000e",""
4f8c26d90c485c4142000000,Web Design Forms,Web Design Forms,web-design-forms,53358,Interested in getting more web design clients? JotForm's web design template is the easy way for designers to drag-and-drop their way to great forms. Simply create an inquiry form on your website to collect information from potential leads to quickly assess their needs.,"<p>Web designers, whether they work in-house or for an agency, need a fast way to make any customizable web design form. From IT service requests to web design progress reports, web design templates are a great way to get important information. JotForm's web design template is the easy way for designers to drag-and-drop their way to great forms. Get started with a JotForm web design form sample today.</p>",Web Design,"4f854c5a365599ea2c000009,4f854c5a365599ea2c000017,4f854c5a365599ea2c00000e",
4f8fdaf0ceae3f812e000000,Enrollment,Enrollment,enrollment,26481,"Choose a free enrollment form sample below, and customize it to match your company, hotel, school, or nonprofit's brand in our form builder. You can use an enrollment form template to collect first and last names, birthdays, and other personal information. Try our enrollment form templates today!","<p>JotForm makes enrollment easy by offering dozens of online enrollment form templates to help you get started. Choose a free enrollment form sample below, and customize it to match your company, hotel, school, or nonprofit's brand in our form builder. An online enrollment form is great if you want to go paperless as well as save time. You can use an enrollment form template to collect first and last names, birthdays, and other personal information.</p>",Enrollment,"4f854c5a365599ea2c000008,4f854c5a365599ea2c000014,4f854c5a365599ea2c00001e",
4f902dfbc69d8ed90d000000,Polls,Polls,polls,5380,Jotform has templates for every type of poll you could want to conduct. Survey people on everything from politics to sports to favorite ice cream flavors!,<p>Polls and questionnaires are the perfect way to gauge opinion on a range of issues facing your organization. Now they're easier than ever to set up. Get started with a Jotform poll template and customize it with your own questions and brand in our form builder.</p>,Polls,"4f854c5a365599ea2c000023,4f854c5a365599ea2c000004,4f854c5a365599ea2c000008",""
4f938a44ceae3f0554000000,Abstract Forms,Abstract Forms,abstract,7147,Use our free abstract form templates to gather brief summaries of academic papers or medical history records. Visit our website to create your abstract form now!,"<p><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;"">Collect and organize abstracts from students, speakers, and patients. Using our free abstract forms, you can gather brief summaries of academic papers or medical history records. Use our drag-and-drop Form Builder to make modifications to any abstract submission form template. Integrate your abstract form with productivity apps designed to automate your workflow. Get the information you need and create your online abstract form now!</span></p>",abstract form,"4f854c5a365599ea2c000008,4f854c5a365599ea2c00000e,4f854c5a365599ea2c000017",""
4f94496ac69d8e6b19000000,Veterinary Service Forms,Veterinary Service Forms,pet-services,9081,Looking for an easy way to manage requests for your pet service business? JotForm form templates are the free and easy way to collect information. Try today!,"<p>The pet services industry needs online forms to help onboard new animals, qualify adopters, and collect donations. JotForm's online pet services forms make it easy to do all of that -- just select a template below and customize it in our form builder.</p>",pet services,"4f854c5a365599ea2c00000e,4f854c5a365599ea2c000017,4f854c5a365599ea2c000014",
531ea29a4b235c0c6788f635,Calculation Forms,Calculation Forms,calculation-form,13552,"Do you need an online form to help you make calculations? This calculation form templates includes a variety of different forms that involve mathematical calculations.  Whether you need an expense report forms, budgeting forms, or math quizzes, we have a calculation form template to meet your needs.","<p>This calculation form templates include a variety of different forms that involve mathematical calculations. Calculation forms give your respondent a chance to see totals of previous number entries or general calculations -- which comes in handy when placing an order with multiple products, tracking expenses, and estimating costs. Get started using one of JotForm's free and completely customizable calculation form templates.</p>",Calculation Forms,"4f854c5a365599ea2c000009,4f854c5a365599ea2c000011,4f854c5a365599ea2c000025",
5c3f238e8a021f5c833d4331,Photography Forms,Photography Forms,photography,0,"Looking for online photography forms? Jotform makes it easy to create model release forms, photo consent forms and more. View our full collection of free photography form templates.","<p>Photographers need specific information from their clients before they can even point their camera. Thatâ€™s why itâ€™s handy to have professional online photography forms do the heavy lifting. With Jotform you can collect <a href=""https://www.jotform.com/products/sign/"" target=""_blank"">electronic signatures</a>, deposit payments, shoot date and location details, and much more â€” all through the same form!</p><p>Jotform photography form templates will jump start your session agreements, model release forms, order forms, photo consent forms, and inquiry forms with ease. When someone responds through one of your forms, you get notifications sent directly to your inbox or to one of Jotformâ€™s dozens of integrations. A picture perfect form will improve responses and organize all of the information you need.</p><p>Get started with Jotform for free today.</p>",Photography Forms,"4f854c5a365599ea2c000025,4f854c5a365599ea2c000001,4f854c5a365599ea2c000009",""
9093451846,Questionnaire Templates,Questionnaire Templates & Examples,questionnaire,33614,"Don't you have time to create a questionnaire? You can use our 300+ premade questionnaire templates. If you wish, you can build your questionnaire template and start to collect data.","<p>Ask the right questions with JotForm. Whether youâ€™re conducting research or gathering feedback, our free questionnaire templates will help you get the answers you need. Customize your online questionnaire with our drag-and-drop Form Builder. Write your own questions, add rating scales and survey tables, and change the fonts and colors to design an engaging, effective questionnaire. When youâ€™re done, publish your questionnaire on your website to collect information online, or keep the form open on your phone or tablet to get responses in person. Increase your response rate and create an online questionnaire now!</p>","questionnaire form, questionnaire form template, example questionnaire form","4f854c5a365599ea2c000004,4f854c5a365599ea2c000009",""
9099258554,Voting,Voting Forms,voting,10357,Run your elections online. Create custom voting forms for any purpose. Collect responses from any device. Top-notch data security. Easy to customize with no coding.,"<p>Whether youâ€™re running a straw poll, employee of the month poll, or any other type of election, get the submissions you need with free online Voting Forms from Jotform! Begin by choosing a template below that mostly closely matches your needs â€” then embed your custom voting form in your website or share it with a link to start securely receiving responses from any device. You can present your voting form results using Jotform Report Builder, which automatically turns submissions into visualized reports â€” or if youâ€™d like to sync your submissions to other accounts, do it with 100+ free integrations with popular platforms. Stop running your elections on paper and speed up the process with secure online Voting Forms!</p>","voting,election","4f854c5a365599ea2c000002,4f854c5a365599ea2c000001,4f854c5a365599ea2c000003",""
9127324439,Medical Surveys & Questionnaires,Medical Surveys & Questionnaires,medical-surveys-and-questionnaires,11194,"As a medical institution, you might be super confident in your personnel's professional abilities. However, as for any businesses who deals with paying customers, itâ€™s absolutely necessary to get feedback, regarding both medical staff and the institution itself. JotFormâ€™s surveys and questionnaires provide this chance. Since they are completely customizable, you can edit them to match your needs as well.","<p>As a medical institution, you might be super confident in your personnel's professional abilities. However, as for any businesses who deals with paying customers, itâ€™s absolutely necessary to get feedback, regarding both medical staff and the institution itself. JotFormâ€™s surveys and questionnaires provide this chance. Since they are completely customizable, you can edit them to match your needs as well.</p>",Medical Surveys & Questionnaires,"",4f857176ceae3f361d000000
9127600941,Event Booking Forms,Event Booking Forms,event-booking,9717,"Organizing an event requires considering several items simultaneously. Whenever you would like to host an artist, a speaker or any other guest and services, you would have to clarify every single detail. JotFormâ€™s Event Booking templates help you get organized and states all the details while hiring the services of an entertainer or a guest. You can easily edit and share the template with your fellow colleagues and others.","<p>Organizing an event requires considering several items simultaneously. Whenever you would like to host an artist, a speaker or any other guest and services, you would have to clarify every single detail. JotFormâ€™s Event Booking templates help you get organized and states all the details while hiring the services of an entertainer or a guest. You can easily edit and share the template with your fellow colleagues and others.</p>",Event Booking,"",4f854c5a365599ea2c000025
9133512637,Inspection Forms,Inspection Forms,inspection-forms,4176,Check out inspection forms to easily collect field service data for inspections and audit in the workplace. JotForm simple drag and drop form builder makes it quick and easy to build any kind of inspection forms.,<p>Check out inspection forms to easily collect field service data for inspections and audit in the workplace. JotForm simple drag and drop form builder makes it quick and easy to build any kind of inspection forms.</p>,inspection forms,"",""
9134127539,Time Off Request Forms,Time Off Request Forms,time-off-request,13828,Need to track time-off requests? Use one of Jotformâ€™s time-off request forms to set your team up for success and formalize your PTO request process.,"<p>Eliminate messy paperwork and streamline your workflow with one of Jotformâ€™s Time Off Request Forms. Employees can request paid time off or sick days at the touch of a button, letting you view all time off requests on any device. Use our Form Builder to customize our free templates â€” you can even add your logo for a personal touch. Why not integrate with <a href=""https://www.jotform.com/blog/google-spreadsheet-integration/"" target=""_blank"">Google Sheets</a> to see all submissions in a spreadsheet? By knowing when your employees are off, you can better plan for their absences â€” so save time and get organized with Jotformâ€™s Time Off Request Form Templates.</p>",Time Off Request Forms,"",4f854c5a365599ea2c00001d
9134358646,T-Shirt Order Forms,T-Shirt Order Forms,t-shirt-order-forms,10,Our T-Shirt Order Forms quickly gather important information like T-shirt sizes and shipping info and integrate with payment gateways like PayPal or Stripe to collect secure payments fast. Take your T-shirt sales online with Jotform!,"<p>Sell your T-shirts online and safely collect card payments with a T-shirt order form. Make your form look as good as your T-shirts with Jotform's drag-and-drop Form Builder â€” easily add images, change colors, or include your logo to give the template a personal touch. Why not integrate your form with a payment gateway to collect secure payments online? You'll process more orders, more efficiently with our T-Shirt Order Forms â€” we've got streamlining your workflow down to a T!</p><p>To safely collect online payments, simply integrate with your preferred payment processor. Jotform offers more than 30 secure payment apps to choose from, including Square and PayPal. With both PCI and GDPR compliance, you wonâ€™t have to worry about jeopardizing your customersâ€™ card information. You can even link your form to your CRM systems, email marketing lists, and spreadsheets to keep better track of orders and stay connected to customers. With custom T-Shirt Order Forms in your pocket, your store will improve online sales, stay more organized, and save time better spent designing the next best-selling T-shirt!</p>",t-shirt order forms,"",4f854c5a365599ea2c000011
9134430940,Apparel Order Forms,Apparel Order Forms,apparel-order-forms,50,"From dresses to shoes, you can find any kind of clothing order form in Jotform. These apparel order forms make your job easy and efficient by letting you save your time.","<p>Uniforms, jewelry, t-shirts, or shoes â€” if people wear it, Jotform can help you sell it! Our Apparel Order Form templates let you collect clothing orders online, streamlining your selling process in an effort to boost sales. Get customers excited about your apparel with our easy-to-use Form Builder â€” add descriptions, prices, and images of your products for a professional look. You can then instantly invoice your customers, or accept payments via secure payment gateways like Square, Stripe, or PayPal. Cut out paperwork entirely and get organized with Jotformâ€™s Apparel Order Forms â€” youâ€™ll happily wear your newfound productivity on your sleeve.</p>","apparel order forms, clothing order forms","",4f854c5a365599ea2c000011
9134496649,Employee Evaluation Forms,Employee Evaluation Forms,employee-evaluation,3552,Conduct performance reviews with free Employee Evaluation Forms. Securely store reviews online. Easy to customize and fill out on any device. Print as PDFs.,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"">An employee evaluation form is a performance review tool used to track employee progress by collecting information about employeesâ€™ skills, goals, and accomplishments. With our free Employee Evaluation Forms, you can collect responses online to easily see what your employees are doing well and identify areas for improvement. Once youâ€™ve conducted your employee reviews on your computer, tablet, or mobile device, theyâ€™ll be securely stored in your JotForm account â€” making it easy to manage reviews and convert them into printable PDFs!</p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><br></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"">To conduct valuable employee evaluations for your company or HR department, youâ€™ll need a great employee evaluation form template. Start with one of our readymade Employee Evaluation Forms and customize it with JotForm Form Builder to create the perfect evaluation form for your needs. Rearrange the template layout, add and update questions, upload your company logo, and more â€” you can even get visual by adding tables and rating scales! Monitor employee progress online with our free Employee Evaluation Forms to decrease paperwork and conduct more efficient performance reviews.</p>",Employee Evaluation Forms,"",4f854c5a365599ea2c00001d
9134504740,Job Application Forms,Job Application Forms,job-application,148326,Job Application Form Templates streamline your companyâ€™s hiring process and help you find the right person for the role.,"<p>In a sea of applicants, it can be hard to find the right candidate. Our <strong>Job Application Templates</strong> streamline your companyâ€™s hiring process and help you find the right person for the role. By collecting job applications online with Jotform, you can instantly view applicantsâ€™ experience, contact details, cover letters, and resumes on any device â€” no need for pesky paperwork! Our drag-and-drop Form Builder also makes it easy to update application questions, customize the template design, and add your logo for a professional touch. Re-organize your hiring process to hire better employees with our Job Application Form Templates today.</p>",Job Application Forms,"",4f854c5a365599ea2c00001d
9135035033,Cake Order Forms,Cake Order Forms,cake-order-forms,20,"Sweet, sweet efficiency. Jotformâ€™s online Cake Order Form Templates allow star bakers like yourself to view incoming cake orders instantly, on any device. Customize your order form so customers can choose cake flavors, fillings, and designs â€” with our drag-and-drop Form Builder, itâ€™s a piece of cake! Accept payments via secure payment gateways like Square, Stripe, or PayPal, or spice up your cake order form with your company logo. Whether youâ€™re baking wedding cakes, birthday cakes, cupcakes, or cake pops, you can improve efficiency and expertly organize orders with Jotformâ€™s Cake Order Form Templates.","<p>Sweet, sweet efficiency. Jotformâ€™s online Cake Order Form Templates allow star bakers like yourself to view incoming cake orders instantly, on any device. Customize your order form so customers can choose cake flavors, fillings, and designs â€” with our drag-and-drop Form Builder, itâ€™s a piece of cake! Accept payments via secure payment gateways like Square, Stripe, or PayPal, or spice up your cake order form with your company logo. Whether youâ€™re baking wedding cakes, birthday cakes, cupcakes, or cake pops, you can improve efficiency and expertly organize orders with Jotformâ€™s Cake Order Form Templates.</p>",cake order forms,"",4f854c5a365599ea2c000011
9135076442,Photography Order Forms,Photography Order Forms,photography-order-forms,60,"Collect photo shoot and print orders in a snap with Jotform! Simply choose a Photography Order Form below and give it an artistic touch with Form Builder â€” add products, change fonts and colors, or include photos of your work.","<p>Collect photo shoot and print orders in a snap with Jotform! Simply choose a Photography Order Form below and give it an artistic touch with our Form Builder â€” list products, change fonts and colors, or include photos of your work. Check out our many integrations to automate your photography business. You can collect payments online with Square or PayPal, add photo sessions to your Google Calendar, and more! Once youâ€™re satisfied with your template, you can start accepting online orders with ease. Not only do our Photography Order Forms save you time, they keep you organized too. Where would you be without them? We <em>shutter</em> at the thought...</p>",photography order forms,"",5c3f238e8a021f5c833d4331
